"","ArrDelay","Month","DayOfWeek","CRSDepTime","CRSArrTime","AirTime","Distance","TaxiIn","TaxiOut","DepDelay","Diverted","Carrier","Weather","NAS","Security","LateAircraft"
"2648",-4,7,6,715,820,48,254,7,12,-6,0,0,0,0,0,0
"2649",20,4,4,740,1030,193,1400,9,34,14,0,1,0,1,0,0
"2650",-12,11,3,1425,1540,48,256,7,11,-3,0,0,0,0,0,0
"2651",5,6,3,555,858,119,696,9,7,-7,0,0,0,0,0,0
"2652",1,7,2,635,754,55,209,7,26,-8,0,0,0,0,0,0
"2653",3,5,3,1000,1121,49,213,7,28,0,0,0,0,0,0,0
"2654",3,6,2,1535,1614,25,102,2,15,0,0,0,0,0,0,0
"2655",-11,4,3,1515,2016,187,1372,34,12,-3,0,0,0,0,0,0
"2656",-26,3,7,950,1220,107,861,3,10,4,0,0,0,0,0,0
"2657",59,12,1,1446,1610,117,770,4,11,71,0,0,0,0,0,1
"2658",-11,11,7,1805,2001,152,1044,6,14,-7,0,0,0,0,0,0
"2659",28,11,1,1740,1917,78,406,13,12,22,0,0,0,1,0,1
"2660",73,11,5,1110,1725,242,1999,2,11,73,0,1,0,0,0,0
"2661",-8,5,2,1330,1645,96,668,9,23,-1,0,0,0,0,0,0
"2662",-11,1,1,600,811,96,569,5,19,0,0,0,0,0,0,0
"2663",-33,4,4,800,1615,259,2425,9,14,0,0,0,0,0,0,0
"2664",8,9,1,1300,1418,57,301,8,11,10,0,0,0,0,0,0
"2665",-18,2,1,645,900,107,828,7,6,-3,0,0,0,0,0,0
"2666",-8,2,6,2125,2243,52,356,3,10,5,0,0,0,0,0,0
"2667",-32,7,5,1900,2112,141,892,7,19,-7,0,0,0,0,0,0
"2668",-5,10,2,940,1033,85,633,3,22,-2,0,0,0,0,0,0
"2669",-9,5,3,600,755,38,264,5,9,-6,0,0,0,0,0,0
"2670",-7,8,5,1425,1715,184,1389,14,29,-4,0,0,0,0,0,0
"2671",5,3,7,1015,1229,55,352,18,8,-2,0,0,0,0,0,0
"2672",27,12,1,650,920,130,837,6,8,33,0,1,0,0,0,0
"2673",15,3,7,1320,1430,56,308,3,17,9,0,1,0,1,0,1
"2674",-6,5,4,635,838,90,529,6,21,0,0,0,0,0,0,0
"2676",8,3,5,2145,2252,22,116,9,37,7,0,0,0,0,0,0
"2678",-16,2,4,837,1129,196,1440,8,13,-1,0,0,0,0,0,0
"2679",13,2,6,840,1053,230,1587,5,32,-1,0,0,0,0,0,0
"2680",1,6,5,1110,1445,124,892,5,38,-11,0,0,0,0,0,0
"2681",5,6,6,1429,1556,65,334,8,30,-11,0,0,0,0,0,0
"2682",-24,5,7,1125,1839,209,1865,6,15,0,0,0,0,0,0,0
"2683",-17,6,6,855,1230,123,989,8,7,0,0,0,0,0,0,0
"2684",-18,8,6,1650,1900,93,626,15,9,-5,0,0,0,0,0,0
"2685",15,12,1,2000,2146,67,404,6,34,14,0,1,0,1,0,0
"2686",-5,6,7,920,1135,53,341,14,9,-6,0,0,0,0,0,0
"2687",27,8,7,1800,2058,100,745,10,76,19,0,0,0,1,0,0
"2688",-12,6,2,1012,1130,51,331,4,15,-4,0,0,0,0,0,0
"2689",12,11,5,1335,1506,76,414,5,17,5,0,0,0,0,0,0
"2690",-17,1,3,1219,1340,61,328,4,9,-10,0,0,0,0,0,0
"2691",-6,4,4,615,824,99,679,9,25,-10,0,0,0,0,0,0
"2693",-4,10,5,1720,1735,46,272,14,15,-4,0,0,0,0,0,0
"2694",-27,11,5,1200,1537,119,1033,8,8,-5,0,0,0,0,0,0
"2695",-1,3,2,1745,1950,46,229,12,7,-1,0,0,0,0,0,0
"2696",32,5,1,1945,2211,116,861,6,31,25,0,1,0,1,0,0
"2697",-20,7,4,910,1727,287,2466,6,13,-9,0,0,0,0,0,0
"2698",-13,7,3,2235,2223,29,147,3,9,-6,0,0,0,0,0,0
"2699",-9,6,4,1130,1242,44,224,5,12,2,0,0,0,0,0,0
"2700",-7,4,1,1325,1519,85,529,6,26,-10,0,0,0,0,0,0
"2701",7,12,3,1105,1400,156,984,10,19,-3,0,0,0,0,0,0
"2702",15,1,4,1435,1840,174,1407,5,10,11,0,1,0,1,0,1
"2703",6,6,2,1605,1945,138,1012,14,18,-4,0,0,0,0,0,0
"2704",1,4,5,1139,1707,184,1504,4,27,-6,0,0,0,0,0,0
"2705",-6,7,4,2120,2350,124,925,3,9,8,0,0,0,0,0,0
"2706",-5,8,4,1550,1742,80,547,17,12,-2,0,0,0,0,0,0
"2707",0,2,5,700,819,57,305,5,18,-1,0,0,0,0,0,0
"2708",-13,6,1,1311,1607,81,594,5,19,-2,0,0,0,0,0,0
"2709",-2,10,7,1845,2323,137,1055,8,13,-2,0,0,0,0,0,0
"2710",-15,11,3,933,1250,101,740,5,16,0,0,0,0,0,0,0
"2711",-10,11,2,1730,1735,48,304,2,5,0,0,0,0,0,0,0
"2712",-18,6,5,2359,742,235,2089,5,25,0,0,0,0,0,0,0
"2713",-9,10,3,610,652,23,106,8,7,-5,0,0,0,0,0,0
"2714",11,7,2,850,1019,65,373,17,19,-1,0,0,0,0,0,0
"2716",-6,2,5,1915,2002,34,129,4,10,-7,0,0,0,0,0,0
"2717",21,12,4,709,900,88,481,14,31,-1,0,0,0,1,0,0
"2718",-27,5,7,2130,2345,83,703,3,23,-1,0,0,0,0,0,0
"2719",-7,1,3,1355,1555,94,547,9,14,-4,0,0,0,0,0,0
"2721",-21,2,2,1615,1725,40,228,6,7,-4,0,0,0,0,0,0
"2722",-10,4,4,700,832,69,406,9,8,-4,0,0,0,0,0,0
"2723",-4,12,2,2120,2221,37,196,3,20,-3,0,0,0,0,0,0
"2724",-18,2,5,2010,2138,55,239,5,15,-5,0,0,0,0,0,0
"2725",51,3,4,957,1240,280,1829,6,30,18,0,0,0,1,0,1
"2726",-18,8,2,1659,1834,42,199,9,26,0,0,0,0,0,0,0
"2727",71,9,4,1500,1700,80,529,11,108,-8,0,0,0,1,0,0
"2728",37,12,6,700,1008,147,1035,5,74,-1,0,0,0,1,0,0
"2729",26,9,5,2225,2332,45,191,3,15,30,0,1,0,0,0,0
"2730",-6,7,2,1914,2059,74,505,6,21,-2,0,0,0,0,0,0
"2731",6,2,6,1440,1633,154,954,3,15,7,0,0,0,0,0,0
"2732",-13,2,7,615,840,119,972,4,11,-2,0,0,0,0,0,0
"2733",-2,3,5,1634,1645,43,241,5,12,9,0,0,0,0,0,0
"2734",-4,10,4,1850,2150,110,793,4,7,-5,0,0,0,0,0,0
"2735",-7,8,7,725,1045,119,888,3,7,4,0,0,0,0,0,0
"2736",0,1,5,810,956,86,581,4,12,4,0,0,0,0,0,0
"2737",-8,8,3,1959,2232,127,952,7,13,-2,0,0,0,0,0,0
"2738",76,11,7,1714,1805,26,109,5,10,86,0,0,0,1,0,1
"2739",-7,7,2,630,833,95,679,9,17,-5,0,0,0,0,0,0
"2740",-9,4,1,55,600,160,1334,5,13,-2,0,0,0,0,0,0
"2741",6,11,2,2116,2258,62,456,11,14,21,0,0,0,0,0,0
"2742",7,5,3,1035,1205,73,495,4,11,9,0,0,0,0,0,0
"2743",87,12,3,1747,2040,125,903,18,20,97,0,0,0,0,0,1
"2744",-4,6,3,600,705,42,214,13,11,-5,0,0,0,0,0,0
"2745",-9,4,4,1235,1427,79,547,10,15,-1,0,0,0,0,0,0
"2746",4,9,5,1808,2036,134,1011,7,9,2,0,0,0,0,0,0
"2747",-1,12,4,738,847,58,373,4,9,-3,0,0,0,0,0,0
"2748",-17,1,2,1455,1505,40,223,8,10,-5,0,0,0,0,0,0
"2749",2,5,1,915,1019,111,680,9,12,-6,0,0,0,0,0,0
"2750",3,5,2,1700,1840,262,1900,6,15,0,0,0,0,0,0,0
"2751",-8,8,6,1945,2304,108,862,9,14,0,0,0,0,0,0,0
"2752",-6,8,6,1115,1859,251,2125,8,10,9,0,0,0,0,0,0
"2753",-2,5,7,1304,1600,82,629,10,21,1,0,0,0,0,0,0
"2754",3,4,6,850,922,74,448,8,15,-2,0,0,0,0,0,0
"2755",-23,11,7,1950,2245,143,920,4,10,-5,0,0,0,0,0,0
"2756",50,11,2,1600,1730,53,187,28,29,30,0,1,0,1,0,0
"2757",2,11,3,730,945,105,745,14,23,-5,0,0,0,0,0,0
"2758",17,3,7,955,1220,189,1192,28,14,-9,0,0,0,1,0,0
"2759",5,5,5,1500,1607,41,251,6,16,9,0,0,0,0,0,0
"2760",63,4,3,1455,1528,70,453,6,16,64,0,1,0,0,0,0
"2761",19,1,1,1955,2116,65,329,5,16,14,0,1,0,1,0,1
"2764",-18,8,2,1810,2115,154,1166,4,10,-1,0,0,0,0,0,0
"2765",-29,11,3,1335,1621,118,925,5,13,1,0,0,0,0,0,0
"2766",109,9,1,1819,2059,75,533,10,6,118,0,0,0,0,0,1
"2767",-3,2,6,635,1025,136,1107,5,12,14,0,0,0,0,0,0
"2768",-21,3,1,2155,2259,40,224,1,9,-7,0,0,0,0,0,0
"2769",-19,7,2,832,1005,63,273,3,15,-7,0,0,0,0,0,0
"2770",-17,6,3,804,830,54,286,6,15,-6,0,0,0,0,0,0
"2771",28,3,2,2135,2335,91,644,8,49,0,0,0,0,1,0,0
"2772",-1,10,3,1315,1430,48,296,6,23,-3,0,0,0,0,0,0
"2773",-4,1,6,1640,1820,75,538,5,14,2,0,0,0,0,0,0
"2774",-9,9,3,715,1002,129,946,22,12,-5,0,0,0,0,0,0
"2775",52,12,3,1320,1625,133,862,2,17,25,0,1,0,1,0,1
"2776",4,5,5,513,556,29,163,5,9,4,0,0,0,0,0,0
"2777",-8,5,3,1640,1830,134,874,5,29,-6,0,0,0,0,0,0
"2778",-4,9,3,932,1237,168,1127,7,12,-6,0,0,0,0,0,0
"2779",-15,2,4,1225,1450,118,861,3,10,-1,0,0,0,0,0,0
"2780",-3,7,5,721,959,135,938,6,11,3,0,0,0,0,0,0
"2781",-19,1,5,735,951,46,230,2,14,-5,0,0,0,0,0,0
"2782",0,6,2,2125,2238,59,316,3,20,-9,0,0,0,0,0,0
"2783",19,3,3,1240,1830,210,1750,4,9,26,0,1,0,0,0,1
"2784",30,11,5,830,1200,281,2462,8,15,56,0,1,0,0,0,0
"2785",-17,4,4,625,750,51,403,5,15,-3,0,0,0,0,0,0
"2786",-18,12,6,1829,1917,35,199,4,4,-13,0,0,0,0,0,0
"2787",-6,1,3,1312,1437,72,463,4,12,-9,0,0,0,0,0,0
"2788",77,4,7,1852,34,184,1605,5,13,97,0,1,0,0,0,0
"2789",-25,4,3,825,937,95,689,5,13,-6,0,0,0,0,0,0
"2790",-18,9,1,816,929,43,197,5,11,-4,0,0,0,0,0,0
"2791",-25,8,6,1345,1626,118,821,5,16,-3,0,0,0,0,0,0
"2792",21,7,4,1500,1610,52,337,5,13,21,0,1,0,0,0,0
"2793",28,4,5,1150,1355,112,693,18,11,12,0,1,0,1,0,0
"2794",-10,11,1,1505,1620,114,787,11,8,-8,0,0,0,0,0,0
"2795",-12,6,5,1944,2052,47,226,5,10,-6,0,0,0,0,0,0
"2796",-11,9,3,1410,1732,112,787,6,13,0,0,0,0,0,0,0
"2797",-9,11,2,1258,1344,23,110,6,11,-3,0,0,0,0,0,0
"2798",113,8,7,1955,2120,62,448,3,12,121,0,0,0,0,0,1
"2799",-21,9,3,1436,1650,102,749,5,6,0,0,0,0,0,0,0
"2800",-5,11,1,1340,1445,50,224,6,8,-4,0,0,0,0,0,0
"2801",-3,10,4,605,729,64,374,6,11,0,0,0,0,0,0,0
"2802",31,12,5,1507,1738,135,1033,31,12,4,0,0,0,1,0,1
"2803",-2,1,1,740,1139,142,1216,6,26,3,0,0,0,0,0,0
"2804",-1,9,3,1100,1645,207,1756,4,18,-5,0,0,0,0,0,0
"2805",-12,8,6,1155,1418,106,706,16,13,-4,0,0,0,0,0,0
"2806",-2,1,7,1223,1303,26,163,5,11,-4,0,0,0,0,0,0
"2807",75,6,1,1230,1425,91,541,5,66,28,0,0,0,1,0,0
"2808",2,3,4,1147,1354,41,261,6,22,0,0,0,0,0,0,0
"2809",-2,8,3,955,1025,22,102,5,6,-5,0,0,0,0,0,0
"2810",21,10,1,1555,2029,185,1389,5,44,1,0,0,0,1,0,0
"2811",-4,7,6,923,1018,37,140,9,10,-5,0,0,0,0,0,0
"2812",-11,4,2,1900,2110,169,1156,3,11,-4,0,0,0,0,0,0
"2813",-7,9,1,820,1012,79,533,16,12,-2,0,0,0,0,0,0
"2814",-9,2,4,1355,1635,76,636,2,9,4,0,0,0,0,0,0
"2815",-10,3,2,1035,1435,355,2917,10,23,22,0,0,0,0,0,0
"2816",14,11,1,1530,1810,141,852,21,17,-5,0,0,0,0,0,0
"2817",-7,11,4,735,812,21,100,5,8,-4,0,0,0,0,0,0
"2818",-19,4,1,1015,1510,145,1262,3,13,-5,0,0,0,0,0,0
"2819",-17,4,3,650,837,76,500,9,10,-5,0,0,0,0,0,0
"2820",-8,6,1,1235,1325,32,180,4,6,0,0,0,0,0,0,0
"2821",-14,7,7,1056,1309,108,828,7,8,-4,0,0,0,0,0,0
"2822",-14,2,7,1655,1814,59,402,5,7,-6,0,0,0,0,0,0
"2823",40,5,2,1635,1930,148,944,8,60,-1,0,0,0,1,0,0
"2824",19,12,4,1600,1751,101,595,9,19,1,0,0,0,1,0,0
"2825",7,7,2,1210,1315,38,226,4,24,6,0,0,0,0,0,0
"2826",-17,3,7,1355,1500,157,1126,5,9,-3,0,0,0,0,0,0
"2827",128,7,3,1007,1409,160,1201,5,19,126,0,1,0,1,0,0
"2828",-6,2,7,1815,2023,106,759,5,15,-4,0,0,0,0,0,0
"2829",97,3,1,2020,2251,112,952,8,23,105,0,1,0,0,0,0
"2830",58,5,4,1205,1300,30,175,4,16,63,0,1,0,0,0,1
"2831",-6,6,3,848,950,33,163,4,20,-1,0,0,0,0,0,0
"2832",-3,11,6,2135,2248,42,259,6,30,-8,0,0,0,0,0,0
"2833",-20,11,1,1540,1650,160,1171,3,10,-3,0,0,0,0,0,0
"2834",6,6,4,2130,2225,37,193,5,16,3,0,0,0,0,0,0
"2835",-6,9,2,1005,1125,65,441,2,8,-1,0,0,0,0,0,0
"2836",17,3,3,1125,1321,199,1536,6,45,3,0,0,0,1,0,0
"2837",-6,9,2,1225,1315,81,512,5,23,-5,0,0,0,0,0,0
"2838",107,1,4,1845,1950,51,293,2,7,112,0,1,0,0,0,1
"2839",4,2,5,1640,2030,285,1989,9,40,20,0,0,0,0,0,0
"2840",-3,10,2,830,1000,79,479,3,8,-3,0,0,0,0,0,0
"2841",-30,4,3,1710,1845,60,457,4,5,-4,0,0,0,0,0,0
"2842",-32,11,4,1335,1705,225,1562,9,12,-8,0,0,0,0,0,0
"2843",-1,6,2,800,913,59,376,3,12,-2,0,0,0,0,0,0
"2844",-3,6,7,750,910,122,733,5,10,0,0,0,0,0,0,0
"2845",-5,3,6,2032,2144,47,256,6,17,-3,0,0,0,0,0,0
"2846",147,6,1,1530,1902,132,913,9,52,106,0,1,0,1,0,1
"2847",-21,6,5,745,1045,150,1137,5,9,-5,0,0,0,0,0,0
"2848",-11,5,3,2100,2340,77,533,4,9,-1,0,0,0,0,0,0
"2849",-16,2,1,745,1010,113,834,8,13,-5,0,0,0,0,0,0
"2850",-12,9,1,1914,2217,89,763,5,18,-1,0,0,0,0,0,0
"2852",218,2,5,1613,1730,100,599,11,21,223,0,1,0,0,0,0
"2853",6,6,6,1430,1555,62,370,8,14,7,0,0,0,0,0,0
"2854",-6,2,5,530,755,64,449,11,4,0,0,0,0,0,0,0
"2855",-15,9,5,740,935,140,1024,4,15,1,0,0,0,0,0,0
"2856",37,5,1,941,1029,38,204,4,4,39,0,0,1,0,0,0
"2857",7,11,6,1905,2247,137,1028,10,27,-5,0,0,0,0,0,0
"2858",57,4,3,1735,2104,325,2565,8,53,60,0,1,0,0,0,1
"2859",34,6,2,1710,2020,382,2611,9,16,-3,0,0,0,1,0,0
"2860",-14,10,3,1554,2125,181,1589,7,13,-4,0,0,0,0,0,0
"2861",-7,8,4,645,1410,216,1900,8,27,7,0,0,0,0,0,0
"2862",-3,12,2,1010,1258,82,589,9,9,5,0,0,0,0,0,0
"2863",11,11,4,1240,1400,66,386,6,15,4,0,0,0,0,0,0
"2864",10,8,5,1355,1538,84,605,11,13,5,0,0,0,0,0,0
"2865",-22,9,6,1910,2013,82,669,6,18,-5,0,0,0,0,0,0
"2866",113,3,1,1709,1859,101,522,8,28,86,0,0,0,1,0,0
"2867",24,6,5,635,755,63,437,5,7,29,0,1,0,0,0,0
"2868",-2,9,3,1930,2029,35,200,4,19,-1,0,0,0,0,0,0
"2869",-14,2,7,1850,2050,159,1111,2,8,-3,0,0,0,0,0,0
"2870",-6,9,5,1020,1233,45,302,25,7,-10,0,0,0,0,0,0
"2871",-3,11,2,1230,1315,96,546,4,6,-4,0,0,0,0,0,0
"2872",74,5,5,1015,1847,314,2454,20,55,17,0,0,0,1,0,0
"2873",-10,3,1,1208,1535,111,906,10,13,3,0,0,0,0,0,0
"2874",63,8,2,1550,1846,87,641,6,12,74,0,1,0,0,0,1
"2875",11,5,1,845,1150,97,733,3,14,22,0,0,0,0,0,0
"2877",1,7,4,821,1025,51,200,4,11,-1,0,0,0,0,0,0
"2878",-5,4,4,1937,2057,68,262,4,8,-5,0,0,0,0,0,0
"2879",-5,6,7,1020,1215,89,588,8,11,2,0,0,0,0,0,0
"2880",-12,12,4,1355,1728,234,1569,4,22,1,0,0,0,0,0,0
"2881",17,10,5,1615,1735,64,403,3,14,16,0,1,0,1,0,1
"2882",0,11,1,720,907,80,571,3,9,15,0,0,0,0,0,0
"2883",28,5,3,1815,2023,228,1609,6,11,31,0,1,0,0,0,1
"2884",-6,9,3,1712,2003,94,641,6,11,-6,0,0,0,0,0,0
"2885",-10,7,2,1620,1740,55,342,6,15,-6,0,0,0,0,0,0
"2886",-5,4,2,1328,1519,89,601,4,12,1,0,0,0,0,0,0
"2887",10,9,2,1205,1416,99,745,8,10,24,0,0,0,0,0,0
"2889",-4,11,3,955,1710,236,1984,3,9,3,0,0,0,0,0,0
"2890",-13,2,4,1903,2010,46,155,10,9,-11,0,0,0,0,0,0
"2891",6,5,1,1000,1130,68,403,6,14,8,0,0,0,0,0,0
"2893",54,2,5,1401,1519,52,374,8,11,61,0,1,0,0,0,1
"2894",-1,6,7,1525,1630,47,296,4,7,6,0,0,0,0,0,0
"2895",31,12,4,1148,1252,54,200,7,37,-3,0,0,0,1,0,0
"2896",198,1,4,1730,1830,39,248,3,14,202,0,1,0,0,0,1
"2897",-9,8,1,700,1240,197,1557,5,9,0,0,0,0,0,0,0
"2898",15,1,4,2157,2,96,665,9,27,8,0,1,0,1,0,0
"2899",25,10,2,1056,1620,177,1464,10,32,10,0,0,0,1,0,1
"2900",10,4,5,1010,1125,48,328,3,14,20,0,0,0,0,0,0
"2901",-17,4,2,700,827,60,395,3,12,-5,0,0,0,0,0,0
"2902",-16,12,1,1336,2105,294,2556,9,18,-8,0,0,0,0,0,0
"2903",0,7,7,1314,1433,60,356,9,10,0,0,0,0,0,0,0
"2904",18,4,2,1300,1425,63,432,28,15,-3,0,0,0,1,0,0
"2905",-9,1,4,2100,2241,124,957,12,23,-7,0,0,0,0,0,0
"2906",-12,11,5,1710,1830,60,417,2,8,-2,0,0,0,0,0,0
"2907",1,7,7,2007,2033,70,408,8,10,-1,0,0,0,0,0,0
"2908",80,1,4,2000,2238,181,1249,3,16,98,0,1,0,0,0,1
"2909",1,1,1,1210,1426,109,753,6,18,4,0,0,0,0,0,0
"2910",3,11,5,1805,1946,143,984,13,13,-5,0,0,0,0,0,0
"2911",-6,8,5,750,1035,81,588,3,9,6,0,0,0,0,0,0
"2912",5,11,5,1915,2240,325,2454,8,25,32,0,0,0,0,0,0
"2913",-6,12,2,1640,1800,56,358,2,9,7,0,0,0,0,0,0
"2914",-5,2,3,1650,1720,75,496,1,8,1,0,0,0,0,0,0
"2915",1,9,1,700,945,149,1050,6,13,-2,0,0,0,0,0,0
"2916",1,10,5,740,845,44,281,3,19,0,0,0,0,0,0,0
"2917",22,3,1,1645,2125,118,1055,8,14,42,0,0,1,0,0,1
"2918",43,6,6,1126,1313,82,605,2,18,48,0,1,0,0,0,0
"2919",-13,4,1,1739,1915,61,430,10,14,-2,0,0,0,0,0,0
"2920",45,2,1,1455,1728,125,802,13,11,49,0,0,0,0,0,1
"2921",1,3,5,1055,1140,31,134,6,9,0,0,0,0,0,0,0
"2922",-1,10,7,1055,1316,126,895,9,14,-9,0,0,0,0,0,0
"2923",-8,4,2,2130,2340,224,1588,4,10,4,0,0,0,0,0,0
"2924",-9,7,1,800,1022,177,1307,6,19,-9,0,0,0,0,0,0
"2925",-11,5,5,2250,12,58,403,3,13,-3,0,0,0,0,0,0
"2926",57,4,3,1300,1529,65,483,4,14,63,0,1,0,0,0,0
"2927",-7,1,4,2030,2102,23,100,4,3,-5,0,0,0,0,0,0
"2928",122,3,6,610,801,89,485,2,12,130,0,0,1,0,0,0
"2929",20,3,6,1942,2031,22,98,4,11,32,0,1,0,0,0,0
"2930",17,5,4,2145,2325,23,120,6,18,10,0,1,0,1,0,0
"2931",-3,6,4,715,1025,106,733,8,15,-2,0,0,0,0,0,0
"2932",-9,11,6,1640,1905,125,787,4,8,-1,0,0,0,0,0,0
"2933",-8,12,4,1145,2020,263,2704,4,28,32,0,0,0,0,0,0
"2934",12,2,7,1840,2136,163,1074,14,17,-6,0,0,0,0,0,0
"2935",-16,11,6,735,1559,295,2576,10,10,-7,0,0,0,0,0,0
"2936",-15,3,7,815,945,61,426,11,8,-5,0,0,0,0,0,0
"2937",-1,2,4,850,1015,72,383,11,5,-4,0,0,0,0,0,0
"2938",-2,1,2,1845,2045,153,956,6,11,8,0,0,0,0,0,0
"2940",50,12,5,1750,1835,28,148,5,6,56,0,0,0,0,0,1
"2941",-11,12,3,715,834,61,280,5,11,-9,0,0,0,0,0,0
"2942",-8,7,5,1621,1708,30,109,3,9,-3,0,0,0,0,0,0
"2943",19,6,6,1217,1414,285,2079,6,23,2,0,0,0,1,0,0
"2944",-15,7,4,610,1159,195,1721,9,18,-8,0,0,0,0,0,0
"2945",-4,1,4,1632,1813,78,526,6,16,-3,0,0,0,0,0,0
"2946",3,4,4,1654,1822,70,425,3,18,0,0,0,0,0,0,0
"2948",2,7,3,1515,1648,72,430,8,16,-1,0,0,0,0,0,0
"2949",-6,4,6,1059,1327,108,946,9,28,-3,0,0,0,0,0,0
"2950",-9,8,7,924,1056,60,383,10,22,-9,0,0,0,0,0,0
"2951",10,2,1,1815,2000,90,542,22,7,-4,0,0,0,0,0,0
"2952",25,6,7,826,955,146,872,8,20,0,0,0,0,1,0,0
"2953",-4,8,3,1625,1720,89,528,12,14,-4,0,0,0,0,0,0
"2954",-5,10,5,1600,1806,106,759,5,9,1,0,0,0,0,0,0
"2955",-11,12,1,1710,1815,48,325,2,7,-3,0,0,0,0,0,0
"2956",22,2,4,1655,1947,80,534,9,13,32,0,0,1,0,0,0
"2957",3,12,4,600,714,53,185,7,20,-3,0,0,0,0,0,0
"2958",40,7,4,1750,1949,154,1005,6,21,38,0,0,0,1,0,0
"2959",26,10,2,1555,1817,59,328,5,14,30,0,1,0,0,0,0
"2960",70,6,4,1939,2005,74,423,9,8,65,0,0,0,1,0,1
"2961",-9,11,3,1320,1535,49,304,5,11,1,0,0,0,0,0,0
"2962",-16,7,3,836,930,28,139,14,13,-17,0,0,0,0,0,0
"2963",-6,3,6,600,828,236,1745,9,17,0,0,0,0,0,0,0
"2964",2,5,6,1200,1322,59,337,13,14,-2,0,0,0,0,0,0
"2965",-20,10,7,1101,1116,49,235,3,8,-5,0,0,0,0,0,0
"2966",7,8,6,600,1028,204,1533,5,12,-6,0,0,0,0,0,0
"2967",12,4,1,2050,505,282,2585,5,21,19,0,0,0,0,0,0
"2968",-13,8,7,1520,1643,62,353,4,9,-5,0,0,0,0,0,0
"2969",-29,12,4,2020,2358,276,1989,4,33,-4,0,0,0,0,0,0
"2970",38,8,6,1700,1754,84,570,4,69,-5,0,0,0,1,0,0
"2971",6,7,6,1710,1944,249,1829,4,21,6,0,0,0,0,0,0
"2972",-17,7,7,1520,1655,69,448,6,6,-3,0,0,0,0,0,0
"2973",-2,9,4,1115,1250,143,992,4,11,-5,0,0,0,0,0,0
"2974",-7,4,2,845,955,51,325,5,7,0,0,0,0,0,0,0
"2975",-11,2,3,1015,1150,139,880,3,9,-7,0,0,0,0,0,0
"2976",11,5,2,2120,2225,60,333,2,7,7,0,0,0,0,0,0
"2977",3,6,6,1430,1717,140,1050,9,21,0,0,0,0,0,0,0
"2978",-16,12,1,1140,1250,40,211,11,13,-10,0,0,0,0,0,0
"2979",-17,9,7,817,940,45,229,10,13,-2,0,0,0,0,0,0
"2980",47,12,6,845,1023,81,497,6,43,15,0,1,0,1,0,0
"2981",5,5,7,1110,1339,133,984,3,18,0,0,0,0,0,0,0
"2982",0,8,3,1730,1830,44,237,3,16,-3,0,0,0,0,0,0
"2983",-1,1,3,1000,1300,213,1302,8,21,-3,0,0,0,0,0,0
"2984",-8,7,2,725,920,33,162,6,8,0,0,0,0,0,0,0
"2985",-4,5,3,1855,1945,42,129,3,6,-5,0,0,0,0,0,0
"2986",1,12,4,1200,1415,108,685,6,6,16,0,0,0,0,0,0
"2987",2,4,7,600,944,205,1597,5,17,-1,0,0,0,0,0,0
"2988",-17,12,4,732,846,51,301,3,11,-8,0,0,0,0,0,0
"2989",-19,1,1,1340,1515,56,319,11,19,-10,0,0,0,0,0,0
"2990",-15,11,6,2130,2312,68,516,5,16,-2,0,0,0,0,0,0
"2991",-7,4,2,1550,1639,29,125,5,12,-4,0,0,0,0,0,0
"2992",-6,10,5,1245,1345,88,570,19,12,-5,0,0,0,0,0,0
"2993",1,3,7,1500,1750,130,946,24,13,4,0,0,0,0,0,0
"2994",-10,3,1,1345,1540,80,507,8,14,3,0,0,0,0,0,0
"2995",-39,11,1,845,1125,108,802,7,9,-3,0,0,0,0,0,0
"2996",-17,10,4,1805,1912,42,191,2,12,-6,0,0,0,0,0,0
"2997",-5,1,4,2050,2215,66,404,5,9,0,0,0,0,0,0,0
"2998",62,2,5,1050,1859,296,2521,6,64,5,0,1,0,1,0,0
"2999",3,7,2,1445,1620,81,280,8,19,-10,0,0,0,0,0,0
"3000",-16,8,5,1944,2020,70,483,9,9,-8,0,0,0,0,0,0
"3001",4,5,7,1807,2015,106,657,15,16,-5,0,0,0,0,0,0
"3002",-16,8,2,917,1019,91,607,10,10,-5,0,0,0,0,0,0
"3003",11,12,1,1120,1345,50,370,9,37,0,0,0,0,0,0,0
"3004",-20,3,2,1155,1424,227,1739,2,21,-1,0,0,0,0,0,0
"3005",-14,9,1,750,905,47,331,3,18,-7,0,0,0,0,0,0
"3006",24,10,5,1040,1335,112,690,9,10,8,0,1,0,1,0,1
"3007",-26,1,4,1305,1530,159,1158,7,13,0,0,0,0,0,0,0
"3008",9,2,5,1730,1820,92,628,5,6,16,0,0,0,0,0,0
"3009",7,12,6,2115,2345,67,426,4,30,-4,0,0,0,0,0,0
"3010",-3,5,1,650,855,108,626,5,11,-2,0,0,0,0,0,0
"3011",0,4,2,1725,1825,26,127,25,4,5,0,0,0,0,0,0
"3012",-12,4,7,1005,1133,67,462,6,8,-5,0,0,0,0,0,0
"3013",10,5,5,1155,1418,77,352,13,11,-8,0,0,0,0,0,0
"3014",-14,5,6,1800,1910,39,187,7,11,-1,0,0,0,0,0,0
"3015",47,2,2,1732,2135,130,1092,7,18,75,0,0,0,1,0,0
"3016",-2,1,2,1420,1710,137,938,5,17,9,0,0,0,0,0,0
"3017",12,10,6,925,1700,269,2279,4,15,-1,0,0,0,0,0,0
